participant,condition,run,trial,onset_first_choice,onset_second_choice,onset_feedback,duration_first_choice,duration_second_choice,duration_trial,mfrpe,mbrpe,rpediff,rpe2,chosen_action1_value,chosen_action1_value_deriv,chosen_action2_value
5,abstract,1,26,428.703,433.41600000000017,437.031,0.7109999999997854,0.6149999999997817,9.829000000000178,0.1458905055846602,0.22321987550296085,0.07732936991830064,0.1300396730102492,0.9384634487470594,-0.13378581198645692,0.8699603269897508
5,abstract,1,27,446.2849999999999,450.9200000000001,454.8589999999999,0.6330000000002656,0.9389999999998508,10.076000000000024,-0.6305409492203589,-0.5660323393289309,0.06450860989142793,-0.1258940753132148,0.9469024636331604,-0.1184704643140578,0.1258940753132148
5,abstract,1,28,463.7959999999998,468.663,472.81300000000016,0.8650000000002365,1.1480000000001382,10.518000000000027,-0.6472246512870505,-0.6731783612314471,-0.025953709944396608,1.0,0.9540166208596079,-0.06769557403611069,0.0
5,abstract,1,29,479.589,484.31100000000015,488.29799999999983,0.7200000000002547,0.9869999999996252,10.21100000000024,0.8904156387832975,0.30667990246655097,-0.5837357363167466,0.06548829707402648,0.12098686196917739,0.2546538426844206,0.9345117029259735
5,abstract,1,30,496.26200000000017,501.06199999999984,505.031,0.7979999999997744,0.9679999999998472,10.269999999999982,0.305977772937019,-0.14118671310919167,-0.4471644860462107,0.5036024434548136,0.4452499201476301,0.3530026009269886,0.4963975565451864
5,abstract,1,31,512.8870000000002,517.7849999999999,521.404,0.8959999999997308,0.6179999999999382,10.017999999999574,0.35247989049291517,0.06619060638884533,-0.28628928410406984,-0.9670199335758255,0.4046871484848921,-0.36748145121608833,0.9670199335758255
5,abstract,1,32,530.7799999999997,535.4929999999998,539.6089999999998,0.7110000000002401,1.1150000000002365,10.330000000000382,0.21245753065418754,-0.1815736842696309,-0.39403121492381843,0.5130063985817028,0.42734887982431513,0.6403392680304405,0.48699360141829723
5,abstract,1,33,547.3820000000002,552.3069999999999,556.2820000000002,0.9229999999997744,0.97400000000016,10.40099999999984,0.3972196454665168,-0.0033150983460285,-0.4005347438125453,0.25835127583369943,0.7175164377825523,0.3194209720391068,0.7416487241663006
5,abstract,1,34,563.3829999999998,568.2860000000003,572.413,0.9010000000002948,1.125999999999749,10.530999999999947,0.3205650649725972,-0.03705272618224176,-0.35761779115483894,0.25361542105365875,0.6505557985641967,0.17549537883301083,0.7463845789463412
5,abstract,1,35,578.6309999999999,583.556,587.788,0.9230000000002292,1.2300000000000182,10.657999999999902,0.375217081219166,-0.0016694916273529703,-0.376886572846519,0.13010633377951963,0.7163885611297969,0.13407316103355316,0.8698936662204804
5,abstract,1,36,595.0980000000002,599.7959999999998,603.462,0.6959999999999127,0.6649999999999636,9.865000000000236,0.3087326765067997,-0.01865984344203897,-0.32739251994883867,-0.8722786542595561,0.6835593793442709,0.018619499961036345,0.8722786542595561
5,abstract,1,37,610.7399999999998,615.4560000000001,619.5099999999998,0.7140000000003965,1.0539999999996326,10.271000000000186,-0.16335096320621706,-0.3466375295187681,-0.18328656631255102,0.5607183383414109,0.5693222215486085,0.21806842078945785,0.439281661658589
5,abstract,1,38,626.2919999999998,630.8980000000001,634.9789999999998,0.6040000000002692,1.0799999999999272,10.188000000000102,0.318410535236723,0.06505717730350324,-0.2533533579332198,0.06552186760031364,0.8094582033849395,0.020572396162652534,0.9344781323996864
5,abstract,1,39,645.5419999999998,650.241,654.203,0.6959999999999127,0.9609999999997854,10.162000000000262,0.046267239538280824,-0.17456750685879163,-0.22083474639707246,0.2823791252786575,0.8213264209821379,-0.01801615391992358,0.7176208747213425
5,abstract,1,40,661.6990000000002,666.4929999999998,670.4340000000002,0.7930000000001199,0.9400000000000546,10.235999999999878,0.15921670440672953,-0.07644689139340677,-0.2356635958001363,-0.8577931825290351,0.7659738034314353,-0.11247247724651686,0.8577931825290351
5,abstract,1,41,677.8119999999999,682.7449999999999,686.4200000000002,0.93100000000004,0.6750000000001819,10.108999999999924,0.3034120114411313,0.16050488540287688,-0.1429071260382544,0.03299697262324075,0.9018110393529051,0.05459237815161707,0.9670030273767592
5,abstract,1,42,693.52,698.1500000000003,702.3609999999999,0.6280000000001564,1.2089999999998329,10.342000000000098,-0.2822157644861069,-0.38597713088187496,-0.10376136639576805,-0.431986742700503,0.9052740394650273,0.029976801555515378,0.431986742700503
5,abstract,1,43,709.1149999999997,713.6880000000001,717.605,0.5710000000003674,0.9159999999997126,9.990999999999984,-0.5755041469916266,-0.6902321605772255,-0.11472801358559892,0.9365994360557807,0.9414098209091358,0.0731117716619259,0.06340056394421931
5,abstract,1,44,724.4499999999997,729.1869999999999,733.1979999999999,0.7350000000001273,1.0100000000002185,10.249000000000253,-0.08485007341145989,-0.31853948594749115,-0.23368941253603126,-0.5283262354639084,0.8832633813983662,0.07508426282489093,0.5283262354639084
5,abstract,1,45,741.183,746.0769999999997,750.2559999999999,0.8930000000000291,1.1780000000003383,10.574000000000073,0.42086680816700406,0.21519487825182504,-0.20567192991517902,-0.9833826439603244,0.9345741387167065,0.10215961872886527,0.9833826439603244
5,abstract,1,46,758.596,763.7979999999997,767.7750000000003,1.199999999999818,0.9750000000003638,10.679999999999836,-0.5603420988472346,-0.42648364658090426,0.13385845226633036,1.0,0.8140089392035166,0.07582930094294647,0.0
5,abstract,1,47,775.4920000000003,780.0269999999998,783.7509999999997,0.5329999999999018,0.7219999999997526,9.759999999999764,-0.045088117109553794,0.06909935202728373,0.11418746913683753,0.5036024434548136,0.814432843101381,0.0933891176074201,0.4963975565451864
5,abstract,1,48,792.0239999999999,796.6759999999997,800.4609999999997,0.6500000000000911,0.7840000000001055,9.938000000000102,0.17665808726478205,0.14409545874763008,-0.03256262851715197,-0.7463845789463412,0.8894247134776732,0.10353026078560935,0.7463845789463412
5,abstract,1,49,808.5509999999997,813.3040000000003,817.9319999999997,0.7510000000002037,1.625999999999749,10.882000000000062,-0.2792856786907024,-0.1604172634599968,0.11886841523070563,0.7339336168790925,0.8140068429493919,0.08958080234345106,0.26606638312090747
5,abstract,2,50,0.0180000000000291,4.786000000000058,8.809999999999945,0.7660000000000764,1.0219999999999343,10.29300000000012,-0.17663559549713131,-0.1598994050920804,0.01673619040505092,0.6241189022856304,0.6441508422429176,-0.07672023684985552,0.37588109771436967
5,abstract,2,51,16.509000000000018,21.047000000000025,24.715000000000146,0.5360000000000582,0.6669999999999163,9.70699999999988,0.11739611266543437,0.016590887578968205,-0.10080522508646617,-0.6856921958026205,0.7417272855377439,0.005993656784979831,0.6856921958026205
5,abstract,2,52,33.11000000000013,37.92500000000018,42.31800000000021,0.8130000000001019,1.3919999999998254,10.708999999999833,0.09163135596035299,0.09460873439960993,0.002977378439256939,-0.63038923720606,0.6441479291566713,-0.05761153323670129,0.63038923720606
5,abstract,2,53,49.64200000000027,54.39600000000018,58.05799999999999,0.7519999999999527,0.6610000000000582,9.916999999999916,-0.16369201840270725,-0.09658713443591227,0.06710488396679498,0.6546837347359038,0.7944030231690921,0.112257846451725,0.34531626526409614
5,abstract,2,54,67.22299999999996,72.15999999999985,75.91899999999987,0.9349999999999454,0.7580000000002656,10.19800000000032,0.14130236139301688,0.10585023339368638,-0.03545212799933051,0.32970032850312425,0.8551919491443002,0.1226617774473626,0.6702996714968757
5,abstract,2,55,83.89699999999993,88.46599999999991,92.17599999999992,0.5670000000000073,0.7080000000000837,9.780000000000197,0.2592882397736619,0.15494896463201524,-0.10433927514164665,-0.8339621089579718,0.8977573978915471,0.10192207490250065,0.8339621089579718
5,abstract,2,56,102.69100000000029,107.36799999999994,111.19399999999996,0.6759999999999309,0.8250000000002728,10.003999999999904,-0.23387311703701213,-0.05333050264946593,0.1805426143875462,-0.3174655601845879,0.20558969286083578,-0.06447492286251191,0.3174655601845879
5,abstract,2,57,118.25800000000028,122.80600000000004,126.71500000000016,0.5459999999998217,0.9070000000001528,9.957999999999627,-0.2742394631287466,-0.08330529695562452,0.19093416617312206,-0.21754957916405918,0.5616800662280336,-0.06797838910061853,0.21754957916405918
5,abstract,2,58,134.884,139.65300000000022,144.2170000000001,0.7670000000002801,1.5629999999996471,10.834000000000286,-0.062057815493920365,0.10060724115832942,0.16266505665224978,0.5047660976505257,0.4729830028273071,0.014639345945645971,0.49523390234947434
